Date,weekday,Hour,DA_DEMD,DryBulb,DewPnt,load
12/5/13,1,12,15095.0,41,38,16403
12/5/13,1,13,14893.0,41,39,16259
12/5/13,1,14,14736.0,43,40,16228
12/5/13,1,15,14635.0,43,41,16119
12/5/13,1,16,14877.0,43,42,16308
12/5/13,1,17,16441.0,44,42,17394
12/5/13,1,18,16968.0,44,42,18011
12/5/13,1,19,16321.0,45,44,17804
12/5/13,1,20,15789.0,46,45,17335
12/5/13,1,21,15330.0,46,45,16618
12/5/13,1,22,14114.0,47,46,15480
12/5/13,1,23,12668.0,48,47,13959
12/5/13,1,24,11481.0,51,50,12489
12/6/13,1,1,11303.0,51,49,11499
12/6/13,1,2,11052.0,50,49,10980
12/6/13,1,3,10717.0,50,50,10710
12/6/13,1,4,10758.0,50,49,10637
12/6/13,1,5,10780.0,50,49,10913
12/6/13,1,6,11491.0,51,50,11949
12/6/13,1,7,13333.0,49,48,13909
12/6/13,1,8,14003.0,48,46,15175
12/6/13,1,9,14495.0,49,46,15535
12/6/13,1,10,14886.0,47,44,15735
12/6/13,1,11,14943.0,46,43,15840
12/6/13,1,12,14921.0,46,42,15859
12/6/13,1,13,14788.0,46,41,15794
12/6/13,1,14,14718.0,46,39,15793
12/6/13,1,15,14633.0,45,37,15683
12/6/13,1,16,14771.0,45,37,15897
12/6/13,1,17,16194.0,44,35,16989
12/6/13,1,18,16621.0,44,34,17511
12/6/13,1,19,16268.0,42,33,17186
12/6/13,1,20,15791.0,41,33,16713
12/6/13,1,21,15251.0,39,34,16194
12/6/13,1,22,14251.0,38,34,15376
12/6/13,1,23,13048.0,37,32,14284
12/6/13,1,24,11995.0,35,32,13063
12/7/13,0,1,11202.0,34,31,12131
12/7/13,0,2,10994.0,33,31,11590
12/7/13,0,3,10854.0,33,31,11293
12/7/13,0,4,10739.0,34,30,11207
12/7/13,0,5,10855.0,33,30,11315
12/7/13,0,6,11115.0,33,30,11812
12/7/13,0,7,11748.0,33,30,12660
12/7/13,0,8,12497.0,33,29,13587
12/7/13,0,9,13649.0,33,29,14503
12/7/13,0,10,14152.0,35,28,15013
12/7/13,0,11,14171.0,35,27,15165
12/7/13,0,12,14153.0,36,26,15206
12/7/13,0,13,13862.0,36,24,15066
12/7/13,0,14,13708.0,36,22,14869
12/7/13,0,15,13508.0,37,22,14759
12/7/13,0,16,13936.0,36,20,14985
12/7/13,0,17,15746.0,34,19,16340
12/7/13,0,18,16492.0,32,18,17364
12/7/13,0,19,16310.0,31,17,17219
12/7/13,0,20,15929.0,30,17,16821
12/7/13,0,21,15496.0,29,17,16397
12/7/13,0,22,14622.0,29,17,15725
12/7/13,0,23,13673.0,28,17,14749
12/7/13,0,24,12721.0,28,16,13638
12/8/13,0,1,11720.0,27,15,12725
12/8/13,0,2,11773.0,27,16,12201
12/8/13,0,3,11713.0,26,15,11935
12/8/13,0,4,11577.0,25,14,11858
12/8/13,0,5,11700.0,25,13,11929
12/8/13,0,6,12248.0,23,13,12327
12/8/13,0,7,12852.0,23,13,12926
12/8/13,0,8,13263.0,23,14,13598
12/8/13,0,9,14057.0,25,15,14562
12/8/13,0,10,14659.0,27,15,15309
12/8/13,0,11,14766.0,29,15,15635
12/8/13,0,12,14723.0,29,14,15837
12/8/13,0,13,14502.0,29,14,15994
12/8/13,0,14,14382.0,30,13,16004
12/8/13,0,15,14313.0,30,13,15937
12/8/13,0,16,14551.0,29,12,16145
12/8/13,0,17,16122.0,29,13,17466
12/8/13,0,18,16744.0,28,14,18528
12/8/13,0,19,16702.0,28,15,18405
12/8/13,0,20,16208.0,28,14,18012
12/8/13,0,21,15521.0,28,15,17357
12/8/13,0,22,14670.0,28,14,16218
12/8/13,0,23,13481.0,28,14,14743
12/8/13,0,24,12324.0,28,15,13403
12/9/13,1,1,11955.0,28,15,12592
12/9/13,1,2,11965.0,27,17,12209
12/9/13,1,3,11881.0,26,19,12073
12/9/13,1,4,11815.0,26,20,12155
12/9/13,1,5,11842.0,26,22,12545
12/9/13,1,6,12250.0,26,23,13677
12/9/13,1,7,14157.0,28,24,15678
12/9/13,1,8,15527.0,28,26,16951
12/9/13,1,9,15673.0,30,27,17390
12/9/13,1,10,15737.0,30,28,17650
12/9/13,1,11,15827.0,32,30,17773
12/9/13,1,12,15758.0,33,31,17754
12/9/13,1,13,15693.0,34,32,17557
12/9/13,1,14,15592.0,34,33,17440
12/9/13,1,15,15364.0,35,33,17263
12/9/13,1,16,15500.0,35,33,17388
12/9/13,1,17,16944.0,35,33,18529
12/9/13,1,18,17767.0,35,34,19321
12/9/13,1,19,17414.0,35,34,19103
12/9/13,1,20,16873.0,34,33,18564
12/9/13,1,21,16079.0,34,32,17817
12/9/13,1,22,14849.0,33,32,16598
12/9/13,1,23,13732.0,33,32,15011
12/9/13,1,24,12525.0,33,31,13511
12/10/13,1,1,12519.0,32,30,12512
12/10/13,1,2,12413.0,31,29,12048
12/10/13,1,3,12239.0,31,29,11866
12/10/13,1,4,12241.0,31,29,11873
12/10/13,1,5,12412.0,31,29,12261
12/10/13,1,6,12874.0,33,29,13444
12/10/13,1,7,14545.0,33,28,15429
12/10/13,1,8,15676.0,33,29,16594
12/10/13,1,9,15797.0,33,28,16955
12/10/13,1,10,15941.0,33,29,17198
12/10/13,1,11,16006.0,33,29,17402
12/10/13,1,12,15967.0,32,30,17405
12/10/13,1,13,15735.0,32,29,17338
12/10/13,1,14,15450.0,32,28,17382
12/10/13,1,15,15368.0,32,28,17389
12/10/13,1,16,15551.0,31,28,17494
12/10/13,1,17,17152.0,31,26,18651
12/10/13,1,18,18208.0,29,25,19600
12/10/13,1,19,17926.0,29,23,19472
12/10/13,1,20,17435.0,29,21,19044
12/10/13,1,21,16731.0,27,18,18391
12/10/13,1,22,15665.0,26,16,17210
12/10/13,1,23,14367.0,25,16,15601
12/10/13,1,24,13204.0,24,15,14152
12/11/13,1,1,13243.0,23,15,13263
12/11/13,1,2,13154.0,23,16,12833
12/11/13,1,3,13117.0,22,14,12658
12/11/13,1,4,13135.0,22,14,12684
12/11/13,1,5,12934.0,22,14,13060
12/11/13,1,6,13422.0,21,14,14283
12/11/13,1,7,15643.0,21,14,16371
12/11/13,1,8,16620.0,20,14,17387
12/11/13,1,9,16602.0,22,14,17422
12/11/13,1,10,16608.0,24,15,17319
12/11/13,1,11,16600.0,26,16,17248
12/11/13,1,12,16383.0,27,16,17116
12/11/13,1,13,15970.0,28,17,16980
12/11/13,1,14,15797.0,29,17,16997
12/11/13,1,15,15706.0,28,16,16964
12/11/13,1,16,15933.0,28,17,17194
12/11/13,1,17,17873.0,27,16,18609
12/11/13,1,18,18775.0,26,16,19697
12/11/13,1,19,18486.0,26,16,19602
12/11/13,1,20,18068.0,25,16,19289
12/11/13,1,21,17269.0,24,16,18695
12/11/13,1,22,16036.0,25,15,17569
12/11/13,1,23,14751.0,24,15,15958
12/11/13,1,24,13664.0,23,15,14471
12/12/13,1,1,13435.0,24,15,13529
12/12/13,1,2,13232.0,23,14,13083
12/12/13,1,3,13089.0,22,13,12898
12/12/13,1,4,13091.0,20,11,12953
12/12/13,1,5,13177.0,20,10,13332
12/12/13,1,6,13658.0,18,10,14589
12/12/13,1,7,15851.0,17,8,16694
12/12/13,1,8,16910.0,17,8,17728
12/12/13,1,9,17137.0,17,7,17764
12/12/13,1,10,17103.0,19,6,17717
12/12/13,1,11,16922.0,20,4,17621
12/12/13,1,12,16826.0,21,3,17497
12/12/13,1,13,16547.0,22,1,17312
12/12/13,1,14,16385.0,23,1,17260
12/12/13,1,15,16310.0,23,0,17198
12/12/13,1,16,16636.0,23,0,17495
12/12/13,1,17,18060.0,21,1,18902
12/12/13,1,18,19025.0,19,0,20077
12/12/13,1,19,18861.0,18,2,20072
12/12/13,1,20,18502.0,17,3,19753
12/12/13,1,21,17701.0,16,3,19269
12/12/13,1,22,16526.0,16,4,18204
12/12/13,1,23,15060.0,16,4,16637
12/12/13,1,24,13916.0,16,5,15164
12/13/13,1,1,13339.0,17,5,14208
12/13/13,1,2,13094.0,17,5,13716
12/13/13,1,3,12835.0,16,5,13464
12/13/13,1,4,12846.0,16,5,13456
12/13/13,1,5,13187.0,16,5,13803
12/13/13,1,6,14065.0,17,5,14929
12/13/13,1,7,15911.0,17,5,16996
12/13/13,1,8,16897.0,18,6,18054
12/13/13,1,9,17052.0,19,7,18208
12/13/13,1,10,16977.0,21,7,18086
12/13/13,1,11,16936.0,24,9,17913
12/13/13,1,12,16714.0,25,9,17729
12/13/13,1,13,16536.0,26,10,17448
12/13/13,1,14,16282.0,27,10,17341
12/13/13,1,15,16211.0,27,11,17232
12/13/13,1,16,16406.0,27,11,17395
12/13/13,1,17,17693.0,27,11,18634
12/13/13,1,18,18707.0,25,12,19540
12/13/13,1,19,18461.0,23,12,19305
12/13/13,1,20,17902.0,22,11,18871
12/13/13,1,21,17100.0,21,9,18383
12/13/13,1,22,16105.0,20,8,17595
12/13/13,1,23,14940.0,19,6,16417
12/13/13,1,24,14002.0,18,5,15113
12/14/13,0,1,13873.0,17,4,14124
12/14/13,0,2,13526.0,15,3,13633
12/14/13,0,3,13338.0,14,3,13389
12/14/13,0,4,13268.0,14,1,13316
12/14/13,0,5,13306.0,12,0,13440
12/14/13,0,6,13606.0,12,0,13965
12/14/13,0,7,14473.0,11,0,14919
12/14/13,0,8,14836.0,10,-1,15952
12/14/13,0,9,15962.0,10,-2,16952
12/14/13,0,10,16641.0,11,-2,17551
12/14/13,0,11,16849.0,12,-2,17769
12/14/13,0,12,16763.0,13,-1,17777
12/14/13,0,13,16539.0,13,0,17668
12/14/13,0,14,16283.0,14,1,17540
12/14/13,0,15,16145.0,14,3,17590
12/14/13,0,16,16336.0,14,6,17959
12/14/13,0,17,17585.0,14,7,19347
12/14/13,0,18,18425.0,15,9,20052
12/14/13,0,19,18105.0,15,10,19704
12/14/13,0,20,17442.0,16,11,19102
12/14/13,0,21,16763.0,16,11,18421
12/14/13,0,22,15742.0,16,13,17511
12/14/13,0,23,14743.0,17,14,16316
12/14/13,0,24,14029.0,18,15,15070
12/15/13,0,1,13117.0,20,17,14022
12/15/13,0,2,12786.0,20,18,13416
12/15/13,0,3,12563.0,21,19,13041
12/15/13,0,4,12460.0,23,20,12886
12/15/13,0,5,12543.0,22,20,12879
12/15/13,0,6,12758.0,23,21,13097
12/15/13,0,7,13690.0,24,22,13518
12/15/13,0,8,13685.0,25,23,14174
12/15/13,0,9,14243.0,25,23,15136
12/15/13,0,10,14929.0,25,24,16089
12/15/13,0,11,15411.0,24,22,16693
12/15/13,0,12,15378.0,24,21,16991
12/15/13,0,13,15305.0,24,21,17120
12/15/13,0,14,15222.0,25,22,17000
12/15/13,0,15,15060.0,26,22,16755
12/15/13,0,16,15410.0,28,22,16778
12/15/13,0,17,16729.0,29,22,18240
12/15/13,0,18,17663.0,29,21,19228
12/15/13,0,19,17648.0,28,20,19065
12/15/13,0,20,17133.0,27,20,18565
12/15/13,0,21,16551.0,27,18,17881
12/15/13,0,22,15660.0,26,17,16738
12/15/13,0,23,14572.0,24,16,15324
12/15/13,0,24,13725.0,23,16,13991
12/16/13,1,1,13938.0,22,17,13154
12/16/13,1,2,13763.0,22,16,12726
12/16/13,1,3,13626.0,23,17,12545
12/16/13,1,4,13664.0,23,16,12622
12/16/13,1,5,13934.0,23,17,13052
12/16/13,1,6,14739.0,23,15,14289
12/16/13,1,7,16674.0,22,12,16377
12/16/13,1,8,17608.0,21,9,17439
12/16/13,1,9,17616.0,21,9,17571
12/16/13,1,10,17818.0,22,9,17635
12/16/13,1,11,17865.0,24,9,17632
12/16/13,1,12,17695.0,24,8,17487
12/16/13,1,13,17334.0,25,7,17279
12/16/13,1,14,17122.0,26,6,17229
12/16/13,1,15,17058.0,25,5,17190
12/16/13,1,16,17390.0,25,4,17471
12/16/13,1,17,18865.0,24,4,18914
12/16/13,1,18,20272.0,22,4,20179
12/16/13,1,19,20116.0,21,4,20208
12/16/13,1,20,19427.0,20,4,19900
12/16/13,1,21,18781.0,18,4,19342
12/16/13,1,22,17717.0,17,4,18241
12/16/13,1,23,16189.0,16,4,16684
12/16/13,1,24,15068.0,14,4,15220
12/17/13,1,1,14266.0,12,3,14280
12/17/13,1,2,13970.0,12,2,13857
12/17/13,1,3,13700.0,10,2,13711
12/17/13,1,4,13704.0,8,1,13773
12/17/13,1,5,14039.0,6,-1,14247
12/17/13,1,6,14882.0,5,-2,15457
12/17/13,1,7,16790.0,5,-1,17555
12/17/13,1,8,17847.0,5,-2,18662
12/17/13,1,9,17886.0,5,-1,18873
12/17/13,1,10,17720.0,8,1,19003
12/17/13,1,11,17640.0,10,2,19143
12/17/13,1,12,17570.0,11,4,19207
12/17/13,1,13,17366.0,13,5,19221
12/17/13,1,14,17199.0,13,7,19207
12/17/13,1,15,17087.0,14,8,19157
12/17/13,1,16,17285.0,15,10,19391
12/17/13,1,17,18816.0,16,11,20600
12/17/13,1,18,19782.0,15,11,21453
12/17/13,1,19,19553.0,16,12,21268
12/17/13,1,20,18933.0,15,12,20781
12/17/13,1,21,18077.0,16,12,19962
12/17/13,1,22,16869.0,16,12,18610
12/17/13,1,23,15430.0,17,13,16898
12/17/13,1,24,14551.0,18,13,15322
12/18/13,1,1,13067.0,18,13,14280
12/18/13,1,2,12993.0,18,13,13767
12/18/13,1,3,12873.0,18,14,13556
12/18/13,1,4,12886.0,19,14,13569
12/18/13,1,5,12899.0,20,15,13899
12/18/13,1,6,13916.0,20,14,15002
12/18/13,1,7,15946.0,20,15,16954
12/18/13,1,8,16973.0,20,15,17981
12/18/13,1,9,16854.0,21,15,18029
12/18/13,1,10,16843.0,22,16,17903
12/18/13,1,11,16875.0,24,16,17706
12/18/13,1,12,16700.0,27,17,17498
12/18/13,1,13,16421.0,30,18,17250
12/18/13,1,14,16213.0,31,18,17103
12/18/13,1,15,16122.0,31,18,16981
12/18/13,1,16,16301.0,31,18,17188
12/18/13,1,17,17931.0,30,18,18565
12/18/13,1,18,18899.0,28,18,19726
12/18/13,1,19,18762.0,28,18,19660
12/18/13,1,20,18182.0,27,17,19351
12/18/13,1,21,17268.0,26,17,18857
12/18/13,1,22,16278.0,25,17,17751
12/18/13,1,23,14731.0,24,17,16198
12/18/13,1,24,13292.0,25,17,14662
12/19/13,1,1,13029.0,24,17,13684
12/19/13,1,2,12919.0,24,18,13186
12/19/13,1,3,12724.0,25,18,12944
12/19/13,1,4,12713.0,26,19,12903
12/19/13,1,5,13102.0,27,19,13240
12/19/13,1,6,13811.0,28,19,14341
12/19/13,1,7,15843.0,28,19,16375
12/19/13,1,8,17036.0,27,19,17435
12/19/13,1,9,16902.0,28,19,17454
12/19/13,1,10,16688.0,29,19,17360
12/19/13,1,11,16564.0,32,20,17208
12/19/13,1,12,16547.0,34,21,16948
12/19/13,1,13,16329.0,36,22,16562
12/19/13,1,14,16206.0,38,22,16427
12/19/13,1,15,16191.0,40,22,16319
12/19/13,1,16,16266.0,40,22,16542
12/19/13,1,17,17516.0,39,23,17935
12/19/13,1,18,18533.0,38,23,18957
12/19/13,1,19,18269.0,36,23,18877
12/19/13,1,20,17709.0,36,24,18559
12/19/13,1,21,17004.0,36,24,18005
12/19/13,1,22,16166.0,35,24,16965
12/19/13,1,23,14782.0,34,25,15426
12/19/13,1,24,13200.0,34,24,13843
12/20/13,1,1,12792.0,34,25,12804
12/20/13,1,2,12519.0,33,25,12270
12/20/13,1,3,12222.0,33,25,11995
12/20/13,1,4,12232.0,32,25,11962
12/20/13,1,5,12420.0,31,25,12303
12/20/13,1,6,12864.0,31,25,13379
12/20/13,1,7,14788.0,32,26,15378
12/20/13,1,8,15390.0,32,26,16509
12/20/13,1,9,15607.0,32,27,16605
12/20/13,1,10,15671.0,34,28,16506
12/20/13,1,11,15389.0,37,29,16340
12/20/13,1,12,15286.0,41,30,16091
12/20/13,1,13,15107.0,43,31,15742
12/20/13,1,14,15039.0,46,31,15654
12/20/13,1,15,15031.0,45,31,15632
12/20/13,1,16,15069.0,45,31,15864
12/20/13,1,17,16210.0,43,31,17087
12/20/13,1,18,17139.0,43,31,17939
12/20/13,1,19,16768.0,42,31,17697
12/20/13,1,20,16144.0,41,31,17195
12/20/13,1,21,15466.0,41,31,16627
12/20/13,1,22,14692.0,40,31,15768
12/20/13,1,23,13494.0,39,31,14577
12/20/13,1,24,12232.0,40,31,13222
12/21/13,0,1,12373.0,40,31,12179
12/21/13,0,2,12188.0,40,32,11548
12/21/13,0,3,11813.0,39,32,11212
12/21/13,0,4,11666.0,40,33,11100
12/21/13,0,5,11744.0,40,34,11203
12/21/13,0,6,12013.0,40,35,11642
12/21/13,0,7,12023.0,40,36,12448
12/21/13,0,8,12960.0,40,36,13360
12/21/13,0,9,13681.0,40,36,14293
12/21/13,0,10,14583.0,42,36,14836
12/21/13,0,11,14802.0,45,38,14965
12/21/13,0,12,14752.0,46,39,14832
12/21/13,0,13,14501.0,48,40,14553
12/21/13,0,14,14144.0,49,41,14307
12/21/13,0,15,13947.0,49,42,14172
12/21/13,0,16,14120.0,50,42,14369
12/21/13,0,17,15535.0,49,41,15670
12/21/13,0,18,16389.0,47,41,16585
12/21/13,0,19,15991.0,47,42,16368
12/21/13,0,20,15441.0,46,42,15892
12/21/13,0,21,14948.0,47,42,15388
12/21/13,0,22,14162.0,46,42,14678
12/21/13,0,23,13227.0,47,43,13667
12/21/13,0,24,12060.0,46,43,12511
12/22/13,0,1,11532.0,46,43,11510
12/22/13,0,2,11324.0,46,44,10912
12/22/13,0,3,11140.0,47,45,10575
12/22/13,0,4,11023.0,48,46,10416
12/22/13,0,5,11080.0,48,46,10440
12/22/13,0,6,11373.0,48,47,10703
12/22/13,0,7,11506.0,48,47,11293
12/22/13,0,8,12163.0,49,48,12102
12/22/13,0,9,13024.0,49,47,13133
12/22/13,0,10,13498.0,49,48,14005
12/22/13,0,11,13833.0,50,48,14463
12/22/13,0,12,13985.0,51,49,14740
12/22/13,0,13,14005.0,51,48,14843
12/22/13,0,14,13769.0,50,47,14767
12/22/13,0,15,13721.0,51,47,14689
12/22/13,0,16,13926.0,48,45,14874
12/22/13,0,17,15559.0,49,46,16037
12/22/13,0,18,16683.0,49,45,16767
12/22/13,0,19,16227.0,48,41,16646
12/22/13,0,20,15463.0,44,40,16220
12/22/13,0,21,14758.0,43,40,15762
12/22/13,0,22,13748.0,42,39,14865
12/22/13,0,23,12539.0,42,39,13631
12/22/13,0,24,11686.0,42,39,12366
12/23/13,1,1,10692.0,41,39,11396
12/23/13,1,2,10645.0,40,39,10867
12/23/13,1,3,10618.0,40,38,10623
12/23/13,1,4,10373.0,40,38,10612
12/23/13,1,5,10615.0,39,38,10916
12/23/13,1,6,11743.0,39,38,11861
12/23/13,1,7,13554.0,39,38,13332
12/23/13,1,8,14861.0,39,38,14722
12/23/13,1,9,15327.0,39,38,15657
12/23/13,1,10,15566.0,39,38,16233
12/23/13,1,11,15575.0,39,39,16513
12/23/13,1,12,15480.0,38,37,16608
12/23/13,1,13,15332.0,37,36,16530
12/23/13,1,14,15196.0,37,35,16480
12/23/13,1,15,15112.0,37,36,16446
12/23/13,1,16,15372.0,38,36,16596
12/23/13,1,17,16965.0,38,37,17533
12/23/13,1,18,17995.0,37,36,18077
12/23/13,1,19,17761.0,38,37,17822
12/23/13,1,20,17262.0,39,37,17399
12/23/13,1,21,16650.0,39,36,16863
12/23/13,1,22,15576.0,38,34,15959
12/23/13,1,23,14058.0,38,33,14659
12/23/13,1,24,12439.0,37,32,13240
12/24/13,1,1,11975.0,36,29,12115
12/24/13,1,2,11912.0,35,29,11528
12/24/13,1,3,11645.0,35,28,11243
12/24/13,1,4,11534.0,34,26,11180
12/24/13,1,5,11998.0,33,24,11466
12/24/13,1,6,12455.0,32,23,12267
12/24/13,1,7,13495.0,31,21,13578
12/24/13,1,8,14461.0,30,21,14804
12/24/13,1,9,14842.0,30,18,15734
12/24/13,1,10,15255.0,30,17,16349
12/24/13,1,11,15374.0,29,16,16578
12/24/13,1,12,15197.0,31,17,16467
12/24/13,1,13,14988.0,31,16,16046
12/24/13,1,14,14930.0,32,16,15746
12/24/13,1,15,14890.0,33,15,15696
12/24/13,1,16,15057.0,33,14,15899
12/24/13,1,17,16135.0,31,14,17029
12/24/13,1,18,16951.0,30,15,17561
12/24/13,1,19,16620.0,30,16,16804
12/24/13,1,20,16006.0,28,16,16140
12/24/13,1,21,15689.0,27,16,15751
12/24/13,1,22,15138.0,26,14,15353
12/24/13,1,23,14078.0,26,14,14804
12/24/13,1,24,13038.0,24,10,13986
12/25/13,1,1,12696.0,22,9,13108
12/25/13,1,2,12691.0,21,7,12573
12/25/13,1,3,12862.0,19,6,12289
12/25/13,1,4,12661.0,18,5,12270
12/25/13,1,5,12802.0,17,3,12400
12/25/13,1,6,13003.0,15,3,12871
12/25/13,1,7,13317.0,14,1,13605
12/25/13,1,8,14206.0,13,1,14414
12/25/13,1,9,14859.0,13,1,15223
12/25/13,1,10,15252.0,14,0,15669
12/25/13,1,11,15527.0,15,-1,15768
12/25/13,1,12,15388.0,18,0,15760
12/25/13,1,13,15114.0,19,0,15567
12/25/13,1,14,14796.0,21,1,15187
12/25/13,1,15,14604.0,22,1,14927
12/25/13,1,16,14636.0,22,1,15050
12/25/13,1,17,15950.0,21,1,15955
12/25/13,1,18,16753.0,20,3,16594
12/25/13,1,19,16541.0,20,3,16564
12/25/13,1,20,16310.0,19,4,16503
12/25/13,1,21,15519.0,18,4,16375
12/25/13,1,22,14919.0,18,5,15866
12/25/13,1,23,14049.0,18,5,14945
12/25/13,1,24,13318.0,18,7,13866
12/26/13,1,1,12821.0,19,7,13040
12/26/13,1,2,12471.0,19,10,12605
12/26/13,1,3,12383.0,19,11,12386
12/26/13,1,4,12417.0,21,12,12353
12/26/13,1,5,12572.0,22,13,12572
12/26/13,1,6,13408.0,22,14,13316
12/26/13,1,7,14763.0,22,14,14513
12/26/13,1,8,15563.0,22,15,15614
12/26/13,1,9,16273.0,23,16,16458
12/26/13,1,10,16351.0,24,17,17212
12/26/13,1,11,16486.0,25,18,17594
12/26/13,1,12,16203.0,26,20,17711
12/26/13,1,13,15996.0,27,22,17654
12/26/13,1,14,15882.0,28,25,17508
12/26/13,1,15,15685.0,30,25,17293
12/26/13,1,16,16004.0,31,26,17215
12/26/13,1,17,17269.0,29,26,18139
12/26/13,1,18,18028.0,29,24,19110
12/26/13,1,19,17674.0,28,22,18938
12/26/13,1,20,17296.0,26,21,18455
12/26/13,1,21,16616.0,25,20,17824
12/26/13,1,22,15615.0,24,20,16853
12/26/13,1,23,14392.0,24,19,15541
12/26/13,1,24,13292.0,24,19,14254
12/27/13,1,1,13032.0,24,18,13316
12/27/13,1,2,12822.0,23,18,12818
12/27/13,1,3,12786.0,22,17,12577
12/27/13,1,4,12739.0,22,17,12565
12/27/13,1,5,12938.0,22,17,12858
12/27/13,1,6,13637.0,22,16,13670
12/27/13,1,7,14866.0,21,15,14946
12/27/13,1,8,15797.0,21,16,15953
12/27/13,1,9,15997.0,21,15,16606
12/27/13,1,10,15944.0,26,18,16902
12/27/13,1,11,15926.0,29,20,17007
12/27/13,1,12,15702.0,31,19,16999
12/27/13,1,13,15448.0,32,19,16817
12/27/13,1,14,15310.0,32,18,16630
12/27/13,1,15,15259.0,33,18,16404
12/27/13,1,16,15503.0,34,18,16391
12/27/13,1,17,16845.0,33,18,17551
12/27/13,1,18,17805.0,30,18,18682
12/27/13,1,19,17430.0,29,18,18429
12/27/13,1,20,16920.0,29,19,17930
12/27/13,1,21,16427.0,30,19,17336
12/27/13,1,22,15610.0,29,20,16457
12/27/13,1,23,14394.0,29,20,15248
12/27/13,1,24,12931.0,29,20,14015
12/28/13,0,1,12625.0,28,19,13063
12/28/13,0,2,12539.0,27,19,12550
12/28/13,0,3,12567.0,25,19,12284
12/28/13,0,4,12480.0,25,19,12164
12/28/13,0,5,12834.0,26,20,12274
12/28/13,0,6,12993.0,26,20,12686
12/28/13,0,7,13595.0,27,21,13368
12/28/13,0,8,14124.0,28,22,14042
12/28/13,0,9,14821.0,29,22,14817
12/28/13,0,10,15108.0,32,24,15474
12/28/13,0,11,15133.0,36,24,15806
12/28/13,0,12,14904.0,38,24,15769
12/28/13,0,13,14555.0,41,24,15356
12/28/13,0,14,14301.0,43,24,14841
12/28/13,0,15,14149.0,44,24,14564
12/28/13,0,16,14566.0,45,25,14644
12/28/13,0,17,15743.0,43,25,15774
12/28/13,0,18,16776.0,40,25,16916
12/28/13,0,19,16603.0,38,25,16828
12/28/13,0,20,16189.0,35,26,16458
12/28/13,0,21,15637.0,36,26,15983
12/28/13,0,22,14836.0,35,26,15245
12/28/13,0,23,13538.0,34,26,14265
12/28/13,0,24,12793.0,34,25,13182
12/29/13,0,1,12687.0,32,25,12293
12/29/13,0,2,12462.0,32,25,11782
12/29/13,0,3,12459.0,32,25,11466
12/29/13,0,4,12365.0,31,25,11338
12/29/13,0,5,12432.0,32,26,11370
12/29/13,0,6,12656.0,32,26,11654
12/29/13,0,7,13070.0,34,26,12165
12/29/13,0,8,13545.0,32,26,12782
12/29/13,0,9,13733.0,33,27,13641
12/29/13,0,10,14235.0,35,28,14449
12/29/13,0,11,14462.0,37,29,14928
12/29/13,0,12,14808.0,38,30,15194
12/29/13,0,13,14747.0,40,31,15380
12/29/13,0,14,14629.0,40,32,15460
12/29/13,0,15,14532.0,39,34,15514
12/29/13,0,16,14951.0,38,35,15824
12/29/13,0,17,16169.0,38,36,16936
12/29/13,0,18,17053.0,38,36,17486
12/29/13,0,19,16638.0,38,37,17250
12/29/13,0,20,16086.0,38,37,16688
12/29/13,0,21,15668.0,37,36,16165
12/29/13,0,22,14686.0,37,36,15147
12/29/13,0,23,13541.0,38,36,13950
12/29/13,0,24,12696.0,37,35,12772
12/30/13,1,1,12612.0,36,33,11914
12/30/13,1,2,12466.0,35,32,11443
12/30/13,1,3,12427.0,34,32,11251
12/30/13,1,4,12366.0,34,31,11276
12/30/13,1,5,12483.0,34,32,11614
12/30/13,1,6,12789.0,34,32,12465
12/30/13,1,7,14400.0,34,31,13853
12/30/13,1,8,15380.0,34,31,14936
12/30/13,1,9,15785.0,36,31,15638
12/30/13,1,10,16050.0,36,31,16103
12/30/13,1,11,16153.0,37,29,16392
12/30/13,1,12,16085.0,37,24,16445
12/30/13,1,13,15824.0,35,20,16255
12/30/13,1,14,15675.0,35,18,16205
12/30/13,1,15,15554.0,33,15,16205
12/30/13,1,16,15694.0,31,12,16402
12/30/13,1,17,17197.0,29,11,17653
12/30/13,1,18,18139.0,26,9,18932
12/30/13,1,19,17973.0,24,8,18881
12/30/13,1,20,17642.0,22,8,18489
12/30/13,1,21,17137.0,21,6,17938
12/30/13,1,22,16254.0,19,5,16973
12/30/13,1,23,14994.0,17,5,15731
12/30/13,1,24,14002.0,16,4,14496
12/31/13,1,1,13085.0,15,3,13625
12/31/13,1,2,13054.0,13,3,13198
12/31/13,1,3,12979.0,13,2,12969
12/31/13,1,4,13029.0,12,1,12973
12/31/13,1,5,12932.0,12,1,13278
12/31/13,1,6,13226.0,12,0,14159
12/31/13,1,7,14956.0,12,0,15502
12/31/13,1,8,16055.0,11,1,16581
12/31/13,1,9,16394.0,11,1,17208
12/31/13,1,10,16669.0,13,1,17577
12/31/13,1,11,16806.0,15,0,17672
12/31/13,1,12,16653.0,17,1,17539
12/31/13,1,13,16446.0,19,2,17277
12/31/13,1,14,16141.0,21,5,17136
12/31/13,1,15,15918.0,22,6,16986
12/31/13,1,16,16079.0,23,8,17076
12/31/13,1,17,17590.0,23,10,18168
12/31/13,1,18,18439.0,22,10,19220
12/31/13,1,19,18178.0,21,12,18782
12/31/13,1,20,17583.0,20,12,17939
12/31/13,1,21,17008.0,20,13,17135
